lichess_id,ply,result,player,time_scramble_bracket,player_elo
2IKXFX6Z,154,0-1,Black,<=5s vs 15-20s,2443
qfr4iST9,106,0-1,Black,<=5s vs <=5s,2438
9EwH4r5S,93,1-0,White,<=5s vs 10-15s,1701
k76tHUJv,53,1-0,White,<=5s vs 15-20s,983
6kJrDB70,99,1-0,White,<=5s vs 10-15s,2413
LvDqFmN3,65,1-0,White,<=5s vs 5-10s,1149
al6LLsFB,54,0-1,Black,<=5s vs 15-20s,1235
ahGfPoOS,67,1-0,White,<=5s vs 10-15s,1832
3vwIpBhP,66,0-1,Black,<=5s vs 5-10s,1695
UKlf6uKp,100,1-0,Black,<=5s vs <=5s,2024
QWtpA4aI,61,1-0,White,<=5s vs 5-10s,1800
19PDrKtc,78,0-1,Black,<=5s vs 5-10s,2077
ET9HSg2p,110,0-1,Black,<=5s vs 5-10s,2270
aA5sLeAc,105,1-0,White,<=5s vs 5-10s,2348
hdPziM5m,64,0-1,Black,<=5s vs 5-10s,1771
XBirLl8m,76,1-0,Black,<=5s vs <=5s,1114
9MVAgvtI,88,1/2-1/2,Black,<=5s vs 15-20s,2572
evyPgFp3,110,0-1,Black,<=5s vs 10-15s,2198
IPcfyjSe,71,1-0,White,<=5s vs 10-15s,1968
VgaLYGop,89,1-0,White,<=5s vs 10-15s,1816
IROWkQJ3,102,0-1,Black,<=5s vs 5-10s,2170
n1F1884m,45,1-0,White,<=5s vs 15-20s,1660
OEFgg3T2,98,0-1,Black,<=5s vs 15-20s,2353
A8rjDHzA,106,1/2-1/2,Black,<=5s vs 5-10s,2110
v5qptMyt,50,0-1,Black,<=5s vs 5-10s,1009
0Koe9nYS,67,1-0,White,<=5s vs 10-15s,2165
SLOR5lU2,100,1-0,Black,<=5s vs <=5s,2236
w1pnLYNT,54,0-1,Black,<=5s vs 10-15s,1936
R8q7IXh3,110,1/2-1/2,Black,<=5s vs 5-10s,2369
ABcniNOS,78,0-1,Black,<=5s vs 5-10s,2114
ONsSsrTR,34,0-1,Black,<=5s vs <=5s,1116
axZnp1O3,82,0-1,Black,<=5s vs <=5s,2293
15pSQ291,58,0-1,Black,<=5s vs 15-20s,1916
4Itij3LV,105,1-0,White,<=5s vs 10-15s,2227
9uGOCD4G,58,0-1,Black,<=5s vs <=5s,1211
Na7ouCLm,64,0-1,Black,<=5s vs 15-20s,1853
e1pBUwmB,76,0-1,Black,<=5s vs 15-20s,1746
iT8a4OdE,75,1-0,White,<=5s vs 15-20s,1604
WYi7h4B4,41,0-1,White,<=5s vs 10-15s,1091
2GwA1gDG,85,1-0,White,<=5s vs 5-10s,2240
cbx2Z0cu,50,0-1,Black,<=5s vs 15-20s,2277
NkKBXKjl,82,0-1,Black,<=5s vs 5-10s,1436
7pzouMjl,98,0-1,Black,<=5s vs 10-15s,2667
VMAXjjEu,67,1-0,White,<=5s vs 5-10s,1023
GE2vIL4t,88,1-0,Black,<=5s vs 5-10s,2193
OoywgM0q,70,0-1,Black,<=5s vs <=5s,1879
TIKXbUK5,154,1/2-1/2,Black,<=5s vs 15-20s,2766
P7IFoaf2,49,1-0,White,<=5s vs 10-15s,1307
I4eL5Jbt,58,0-1,Black,<=5s vs <=5s,1802
u74bpZlI,67,1-0,White,<=5s vs 5-10s,1704
AZKbH3C1,121,1-0,White,<=5s vs 5-10s,2414
hf8vmHmk,63,1-0,White,<=5s vs 10-15s,1713
4zqwE61I,42,1-0,Black,<=5s vs 10-15s,1339
74tfzmHO,95,1-0,White,<=5s vs 10-15s,2329
whOl3iFE,119,0-1,White,<=5s vs <=5s,2923
dmHhqYut,124,0-1,Black,<=5s vs 10-15s,2525
uxZmvXVo,61,1-0,White,<=5s vs 5-10s,1088
czu7XIOP,89,1-0,White,<=5s vs 15-20s,1877
mpMFs0DY,62,0-1,Black,<=5s vs 5-10s,1097
BdwAqYCg,62,0-1,Black,<=5s vs 10-15s,1949
9OkKUqlj,89,1-0,White,<=5s vs 10-15s,1843
Vzb4tI6u,108,1-0,Black,<=5s vs <=5s,1962
q02u4wIm,66,0-1,Black,<=5s vs 5-10s,2336
uEbPiKw5,47,1-0,White,<=5s vs 10-15s,1974
sx2OiLy6,68,1-0,Black,<=5s vs <=5s,1741
sPwfvecN,60,1-0,Black,<=5s vs 5-10s,1592
KfGgwyDZ,88,1-0,Black,<=5s vs <=5s,2323
im4Jkc4y,43,0-1,White,<=5s vs <=5s,1660
9IqJc8VJ,63,1-0,White,<=5s vs 5-10s,1506
fYEqd4cx,60,1-0,Black,<=5s vs 10-15s,1617
mgLSqj6p,51,1-0,White,<=5s vs 10-15s,1077
JBQkSrQo,58,0-1,Black,<=5s vs 15-20s,1611
icAQiZuR,79,0-1,White,<=5s vs 5-10s,2944
ktWQ8BYG,42,0-1,Black,<=5s vs 15-20s,1639
JHUlmExm,87,1-0,White,<=5s vs 5-10s,2073
SYNGBcN9,132,0-1,Black,<=5s vs 15-20s,2251
BQTaT5Ss,71,1-0,White,<=5s vs 5-10s,1877
eVkODUfe,72,0-1,Black,<=5s vs 10-15s,1998
2ItLoJD5,61,1-0,White,<=5s vs <=5s,1382
XKXJ4l3q,92,1-0,Black,<=5s vs <=5s,694
lvhewBnB,53,1-0,White,<=5s vs 15-20s,1813
vgmJ5teU,46,0-1,Black,<=5s vs 5-10s,980
pG3llALb,53,1-0,White,<=5s vs 5-10s,1186
Lcwiuc6j,56,0-1,Black,<=5s vs 10-15s,1210
jdROcumJ,97,0-1,White,<=5s vs 5-10s,1911
NPGcxBpq,129,1-0,White,<=5s vs <=5s,2180
9AjzwM3S,66,0-1,Black,<=5s vs 10-15s,1832
6WIxjDZE,93,1/2-1/2,White,<=5s vs 5-10s,2704
Q9ZbSm7H,60,1-0,Black,<=5s vs 5-10s,1182
vzxOFnhk,129,1/2-1/2,White,<=5s vs 10-15s,2500
7RIruNSz,50,0-1,Black,<=5s vs 5-10s,1170
M2EQ0Jur,65,1-0,White,<=5s vs 5-10s,2172
xyLJCpZZ,134,1-0,Black,<=5s vs 5-10s,2373
TfeeKZZL,52,0-1,Black,<=5s vs 5-10s,1248
UceJ0sPC,46,0-1,Black,<=5s vs 15-20s,1426
9W2GjpdZ,58,0-1,Black,<=5s vs 5-10s,1622
tbJhtTFm,55,1-0,White,<=5s vs 15-20s,1143
alHqaNm2,48,0-1,Black,<=5s vs 5-10s,627
2AxRNQqd,136,1/2-1/2,Black,<=5s vs 5-10s,2548
ULYZbOYX,98,0-1,Black,<=5s vs 10-15s,2436
wFxPUSyM,56,1-0,Black,<=5s vs 5-10s,1588
8glKPizY,110,0-1,Black,<=5s vs 5-10s,1616
v1qWQYE2,99,1-0,White,<=5s vs 15-20s,1356
kzjRtZX7,113,1-0,White,<=5s vs 5-10s,2262
YTMGCZy6,83,1-0,White,<=5s vs 15-20s,2165
K2oOaN27,79,0-1,White,<=5s vs 5-10s,1870
8SWCS9jU,106,0-1,Black,<=5s vs 5-10s,2111
NjZjUD9s,41,1-0,White,<=5s vs 15-20s,1209
D7jqxEiG,79,1-0,White,<=5s vs 10-15s,1497
4HhYiRNa,66,0-1,Black,<=5s vs 5-10s,1906
ZDZHec9K,41,1-0,White,<=5s vs 10-15s,957
CyKcQdNI,99,1/2-1/2,White,<=5s vs 5-10s,2306
WGmBa9Ki,111,1-0,White,<=5s vs 15-20s,2080
5tiVcnfV,63,1-0,White,<=5s vs 15-20s,2132
mklnfktC,68,0-1,Black,<=5s vs <=5s,1305
HtPa8D4T,60,0-1,Black,<=5s vs 15-20s,1340
QoPrtw6e,75,1-0,White,<=5s vs 15-20s,1886
lHOxEsXQ,47,1-0,White,<=5s vs 15-20s,1360
5ju6I5rA,97,1-0,White,<=5s vs 15-20s,2338
bpsUoQlS,81,0-1,White,<=5s vs 10-15s,1807
8ojZPF83,108,0-1,Black,<=5s vs 15-20s,2638
822f3ldx,84,1/2-1/2,Black,<=5s vs 5-10s,2186
yMrmUxjz,56,0-1,Black,<=5s vs 5-10s,1826
5YBL1MZj,84,0-1,Black,<=5s vs 15-20s,2438
vqgkPf7w,86,0-1,Black,<=5s vs 10-15s,1692
6Gpp7nkb,76,0-1,Black,<=5s vs 10-15s,1325
Ovm7SbR9,69,1-0,White,<=5s vs 10-15s,1948
T5wThQO0,127,1-0,White,<=5s vs 15-20s,2315
3ZgRZ6V4,63,1-0,White,<=5s vs 15-20s,2448
VAOtqkiz,81,0-1,White,<=5s vs 5-10s,1610
tX7lLz14,84,1-0,Black,<=5s vs <=5s,2328
hytQBEnA,75,1-0,White,<=5s vs 10-15s,990
QEHmTjDq,55,1-0,White,<=5s vs 15-20s,1530
cdHHR2I1,50,0-1,Black,<=5s vs 5-10s,1302
4mO6IDSl,92,0-1,Black,<=5s vs <=5s,1500
VHNgObr2,64,0-1,Black,<=5s vs 5-10s,1783
ulkZHgIY,73,1-0,White,<=5s vs 5-10s,2035
54VQJ3ma,48,1-0,Black,<=5s vs 15-20s,1226
DGZknExe,85,1-0,White,<=5s vs 5-10s,1890
Tg4UjgZC,95,0-1,White,<=5s vs <=5s,1532
KFCX1tXH,56,1-0,Black,<=5s vs 5-10s,1026
oNcqJITx,83,0-1,White,<=5s vs 5-10s,2010
DJQ7wZ2R,49,1-0,White,<=5s vs 5-10s,1533
PW9R3cA1,47,1-0,White,<=5s vs 10-15s,1251
NGTas1kW,93,1/2-1/2,White,<=5s vs 15-20s,1910
10BeVpEL,95,1-0,White,<=5s vs 5-10s,2210
GbcgXazD,72,1-0,Black,<=5s vs 5-10s,2022
f3826HLG,74,0-1,Black,<=5s vs 10-15s,2452
SJFVuJ00,91,1-0,White,<=5s vs <=5s,1779
Q0kp7ONX,70,1-0,Black,<=5s vs <=5s,2328
CbNYt2dZ,100,1/2-1/2,Black,<=5s vs 10-15s,2828
QeWylcQ6,115,1-0,White,<=5s vs <=5s,2359
HADxobmm,84,0-1,Black,<=5s vs 15-20s,2006
2xCjyEGt,50,0-1,Black,<=5s vs 15-20s,1500
9RfhPvby,74,0-1,Black,<=5s vs 10-15s,2108
vxlIMvSN,41,1-0,White,<=5s vs 5-10s,1387
hbwjldWV,84,0-1,Black,<=5s vs 10-15s,2525
GXVL5tnN,126,0-1,Black,<=5s vs 5-10s,2179
V4g4j3KJ,76,1-0,Black,<=5s vs 10-15s,1998
kPLpcd1w,128,0-1,Black,<=5s vs 10-15s,1600
Mf7SxGwD,57,1-0,White,<=5s vs 10-15s,795
ENID6UKg,75,1-0,White,<=5s vs 5-10s,2121
F2YTp6Au,48,0-1,Black,<=5s vs <=5s,949
G8MBNV7B,56,1-0,Black,<=5s vs <=5s,999
2Di1IGwm,78,0-1,Black,<=5s vs <=5s,2367
CfJfuCm5,56,0-1,Black,<=5s vs 5-10s,1829
R6V6J4ii,73,1-0,White,<=5s vs 5-10s,2164
YxyXl9AK,45,1-0,White,<=5s vs 15-20s,1303
RrUZeHSg,101,1-0,White,<=5s vs 10-15s,2365
gxlbTpKh,52,0-1,Black,<=5s vs 10-15s,1497
mmvECxNK,89,1/2-1/2,White,<=5s vs 5-10s,1639
eufmIDoM,52,0-1,Black,<=5s vs 15-20s,1282
blESJkZj,77,1-0,White,<=5s vs 5-10s,1396
2MVcfYlF,87,1-0,White,<=5s vs 15-20s,2110
5QpqAJJO,82,0-1,Black,<=5s vs 10-15s,2147
4AJtCR1a,52,0-1,Black,<=5s vs 15-20s,2109
BTCYYKII,51,1-0,White,<=5s vs 10-15s,1878
Yw2XYf2n,54,0-1,Black,<=5s vs <=5s,1598
MrsRNgIK,98,0-1,Black,<=5s vs 10-15s,2883
5JR204rX,65,1-0,White,<=5s vs 15-20s,1500
PvmVaj62,77,1-0,White,<=5s vs 15-20s,2239
8LwvhI6x,57,1-0,White,<=5s vs 5-10s,1792
XiqMn3ux,88,1/2-1/2,Black,<=5s vs 5-10s,1883
5tYdCexg,68,0-1,Black,<=5s vs 5-10s,2475
NCPYb6VS,76,1-0,Black,<=5s vs 15-20s,1807
DMAPZkWX,63,1-0,White,<=5s vs 5-10s,1995
aEGbJwvZ,127,1/2-1/2,White,<=5s vs 10-15s,1768
7ieRGVrm,65,1-0,White,<=5s vs 15-20s,1814
5HFQEH2m,57,1-0,White,<=5s vs 5-10s,1785
KguDoeKt,93,1-0,White,<=5s vs 10-15s,1171
6THqC0yS,44,0-1,Black,<=5s vs 15-20s,1389
KUJUlP2A,80,0-1,Black,<=5s vs <=5s,2224
2BYhwpr2,71,1-0,White,<=5s vs 5-10s,1539
lGOv2Xim,124,0-1,Black,<=5s vs 5-10s,2557
eGtz334k,101,1-0,White,<=5s vs 5-10s,2230
XA8yseZD,61,1-0,White,<=5s vs 10-15s,2053
6VfX7oK2,134,0-1,Black,<=5s vs 5-10s,989
vgrYCJzf,92,0-1,Black,<=5s vs <=5s,1831
TTpUajFc,72,0-1,Black,<=5s vs 5-10s,1017
YnzkFddp,41,1-0,White,<=5s vs 15-20s,1091
FpabXfRS,81,1-0,White,<=5s vs 10-15s,2347
my822zjN,96,1-0,Black,<=5s vs 5-10s,1722
zgKBRPfP,71,0-1,White,<=5s vs 5-10s,1764
57S5vPT9,76,0-1,Black,<=5s vs 10-15s,1686
hhymStVs,95,0-1,White,<=5s vs <=5s,2157
N4VduOFr,67,1-0,White,<=5s vs 5-10s,1674
GFRHcRYz,52,0-1,Black,<=5s vs 15-20s,1334
IYieuRMP,76,0-1,Black,<=5s vs 5-10s,1745
6itIxetI,66,0-1,Black,<=5s vs 5-10s,719
Zy37SDzI,91,1-0,White,<=5s vs 5-10s,2363
G9fR117n,73,1-0,White,<=5s vs 15-20s,2115
pXsJZGXE,73,1-0,White,<=5s vs 10-15s,2214
GA98NLwh,42,1-0,Black,<=5s vs 5-10s,1923
ATVxpAmO,47,1-0,White,<=5s vs 15-20s,1317
G5VTWv6H,84,0-1,Black,<=5s vs 15-20s,2047
YS91KyAS,61,1-0,White,<=5s vs 10-15s,2190
i6SjT3JA,60,0-1,Black,<=5s vs 5-10s,1456
FoFCTGT4,70,1-0,Black,<=5s vs 5-10s,1471
PDyIOHi3,72,0-1,Black,<=5s vs 15-20s,1770
HGpPPyla,56,0-1,Black,<=5s vs 10-15s,2021
8SpPynsr,74,1-0,Black,<=5s vs <=5s,1669
5TiZAMuK,49,0-1,White,<=5s vs <=5s,1751
4iDG375r,80,0-1,Black,<=5s vs 15-20s,1779
PAyFrrS9,94,0-1,Black,<=5s vs 10-15s,2396
SOPF2mdV,60,0-1,Black,<=5s vs 15-20s,1480
0QdrCY4X,70,0-1,Black,<=5s vs 10-15s,1492
IBHCNXUY,79,1-0,White,<=5s vs 5-10s,1937
zWl0IxCA,58,0-1,Black,<=5s vs <=5s,1599
P3DO7eCp,104,1/2-1/2,Black,<=5s vs 5-10s,2040
UTyjFaIb,60,0-1,Black,<=5s vs 5-10s,2043
yHTBVtDM,55,1-0,White,<=5s vs 15-20s,1504
RTqXAQj4,41,1-0,White,<=5s vs 5-10s,1069
9aRWmtix,52,0-1,Black,<=5s vs 10-15s,1502
GiU1dg7s,84,0-1,Black,<=5s vs 5-10s,1825
dQ75RmCq,86,0-1,Black,<=5s vs 5-10s,1570
c3GYyf2Z,87,0-1,White,<=5s vs <=5s,1947
Zmhx4H4G,67,1-0,White,<=5s vs 10-15s,1696
MEhz5mQf,71,1-0,White,<=5s vs 15-20s,1238
RfqTKxjq,58,0-1,Black,<=5s vs 10-15s,1494
ONxBc9tQ,109,1-0,White,<=5s vs 10-15s,2916
jbEeUk44,71,0-1,White,<=5s vs 5-10s,1783
o1mni0OU,82,1-0,Black,<=5s vs <=5s,2012
9cDXlcNg,61,1-0,White,<=5s vs 5-10s,1719
8KGTKmyT,103,0-1,White,<=5s vs 5-10s,2363
8KTAi89I,69,1-0,White,<=5s vs 15-20s,1447
dWqBxoGm,89,1-0,White,<=5s vs 5-10s,1957
iuCJtcfT,96,1-0,Black,<=5s vs <=5s,2360
cDHzu8HR,54,0-1,Black,<=5s vs 10-15s,2042
u6kcMDcL,48,0-1,Black,<=5s vs 10-15s,1358
Y6z7CNBY,116,0-1,Black,<=5s vs 5-10s,2253
Qkxk5T65,85,1-0,White,<=5s vs 10-15s,1971
p703VgId,59,1-0,White,<=5s vs 5-10s,1032
5tdctlRY,114,1/2-1/2,Black,<=5s vs <=5s,2478
iqZqR8ct,54,0-1,Black,<=5s vs 10-15s,1269
NCk78E1I,108,0-1,Black,<=5s vs <=5s,2421
5prdEXzF,105,1-0,White,<=5s vs <=5s,2722
vSYws9mA,43,1-0,White,<=5s vs 5-10s,1031
3LYkNvsL,83,0-1,White,<=5s vs 5-10s,1252
aKwgbnEo,72,1-0,Black,<=5s vs 5-10s,1695
pkPU5aN1,90,0-1,Black,<=5s vs 15-20s,2085
TD6KRn3K,71,1-0,White,<=5s vs 10-15s,1897
r5NNhS5L,65,1-0,White,<=5s vs 15-20s,1179
9aY2v0tz,61,1-0,White,<=5s vs 15-20s,1847
0EcHUI95,75,0-1,White,<=5s vs <=5s,762
ErEx9rk1,106,0-1,Black,<=5s vs 15-20s,2215
2OTDg00d,143,1-0,White,<=5s vs 5-10s,2240
CSiCYeOW,63,1-0,White,<=5s vs 5-10s,2831
E985acMR,51,1-0,White,<=5s vs 10-15s,2009
uoBBCcJt,63,1-0,White,<=5s vs 5-10s,1763
cBtVZ4Vf,67,1-0,White,<=5s vs 10-15s,1592
jb2TEV2U,74,0-1,Black,<=5s vs 10-15s,831
uYv30NZB,112,1/2-1/2,Black,<=5s vs 5-10s,2453
dZwr0ya0,54,0-1,Black,<=5s vs 15-20s,2153
HGQCyDHq,114,1/2-1/2,Black,<=5s vs 5-10s,2522
pZRaYfpH,40,0-1,Black,<=5s vs 15-20s,907
d9CHtJXJ,129,1-0,White,<=5s vs 5-10s,2139
TXnlIe3X,59,1-0,White,<=5s vs 15-20s,1633
Jv5WGpgY,120,0-1,Black,<=5s vs 5-10s,1644
AcROtVxg,109,1-0,White,<=5s vs 5-10s,2440
VOmg43mY,92,0-1,Black,<=5s vs 10-15s,1995
tJp7iXx5,93,1-0,White,<=5s vs 5-10s,1085
GKrrP6bo,113,0-1,White,<=5s vs <=5s,2756
UHNjRjxg,52,0-1,Black,<=5s vs 15-20s,1259
aiqn9gxa,83,1-0,White,<=5s vs 10-15s,2507
0973TpyA,91,0-1,White,<=5s vs <=5s,1284
UHzQtDpN,62,0-1,Black,<=5s vs 5-10s,1225
n06Zoc5T,67,0-1,White,<=5s vs 15-20s,1571
uonuxJTY,46,0-1,Black,<=5s vs 5-10s,1244
oQa5pZq1,103,0-1,White,<=5s vs <=5s,2567
O7Eolc0L,67,1-0,White,<=5s vs 15-20s,1879
bJBrn50Z,142,0-1,Black,<=5s vs <=5s,2144
7BcvBQBw,49,1-0,White,<=5s vs 15-20s,1463
5G10Fvot,55,1-0,White,<=5s vs 15-20s,2025
WHb12D4x,80,0-1,Black,<=5s vs <=5s,1656
J50QBeyp,52,0-1,Black,<=5s vs 5-10s,1680
3DFbcUHr,65,1-0,White,<=5s vs 10-15s,1133
8EFwJNBE,71,1-0,White,<=5s vs 5-10s,2003
Eg6XnoBn,52,0-1,Black,<=5s vs 15-20s,1144
HNDOk6xa,87,1/2-1/2,White,<=5s vs <=5s,2645
akVPDhr4,58,0-1,Black,<=5s vs <=5s,943
2Xmj4BEJ,50,0-1,Black,<=5s vs 15-20s,1672
eh5945ST,76,0-1,Black,<=5s vs 5-10s,2411
oAbpmPtg,86,0-1,Black,<=5s vs 10-15s,2540
9KNRQTsw,119,0-1,White,<=5s vs 5-10s,2179
VrO145g9,106,0-1,Black,<=5s vs 15-20s,2249
Ncxcli7p,57,1-0,White,<=5s vs 15-20s,1917
gmR81Rrh,76,0-1,Black,<=5s vs 5-10s,1970
wkaP0CMC,87,1-0,White,<=5s vs 10-15s,2569
HF8bB5Mx,82,0-1,Black,<=5s vs 10-15s,1846
PXgXbNiZ,79,1-0,White,<=5s vs 5-10s,2456
3eh0GkUB,84,1/2-1/2,Black,<=5s vs 15-20s,1871
NZq7CR6W,90,0-1,Black,<=5s vs 5-10s,2069
4yC8YVFL,95,1-0,White,<=5s vs 15-20s,2346
BqfhVCAD,73,1-0,White,<=5s vs 5-10s,1602
bzCCif0a,136,0-1,Black,<=5s vs 15-20s,2402
crGuCa4U,58,1-0,Black,<=5s vs <=5s,2505
DmeUapWP,38,0-1,Black,<=5s vs 15-20s,1031
wkYfcE6S,47,1-0,White,<=5s vs 10-15s,1005
MSFJgbVH,74,0-1,Black,<=5s vs 5-10s,1354
GL4Hjnez,42,1-0,Black,<=5s vs 10-15s,1191
Hr02wT8T,118,0-1,Black,<=5s vs 15-20s,2459
trQkTIdw,72,0-1,Black,<=5s vs 10-15s,1954
asR2hL6V,70,0-1,Black,<=5s vs 5-10s,1215
UTEynxHE,75,1-0,White,<=5s vs 10-15s,1976
56SbD1qR,48,0-1,Black,<=5s vs 10-15s,1316
NMJX82MU,36,0-1,Black,<=5s vs 10-15s,1130
BwCrOhg6,67,0-1,White,<=5s vs 10-15s,2575
oZTJY1Kf,122,0-1,Black,<=5s vs 5-10s,1816
Z7ctu74Z,49,1-0,White,<=5s vs 10-15s,2022
ShKvYDZB,65,1-0,White,<=5s vs <=5s,1336
UlOgaomS,84,0-1,Black,<=5s vs 10-15s,2589
PJnAg2VL,78,0-1,Black,<=5s vs 10-15s,2678
DalFbTEC,72,0-1,Black,<=5s vs <=5s,1587
Lk9PunQs,57,1-0,White,<=5s vs 15-20s,1293
zdI3nfvK,81,1-0,White,<=5s vs 5-10s,2290
9dSbWpIU,52,0-1,Black,<=5s vs 10-15s,911
cgUj3P8J,67,1-0,White,<=5s vs 10-15s,1464
BgasPa8D,72,0-1,Black,<=5s vs 10-15s,1585
cxboH3d3,65,1-0,White,<=5s vs 10-15s,1637
rvQsjaYx,57,1-0,White,<=5s vs 5-10s,1199
Lbo4gFdB,83,1-0,White,<=5s vs 5-10s,2010
jGHq4pi8,54,0-1,Black,<=5s vs 5-10s,1027
bqGAfjNO,70,0-1,Black,<=5s vs 5-10s,2477
O6ahC8oK,80,1/2-1/2,Black,<=5s vs 5-10s,2171
MoVekHob,119,0-1,White,<=5s vs <=5s,1964
XlBet2zp,88,0-1,Black,<=5s vs 5-10s,1820
N5pEVMQB,124,1/2-1/2,Black,<=5s vs 15-20s,2018
RRHxJsgd,98,0-1,Black,<=5s vs 15-20s,1779
6TgilWFR,60,0-1,Black,<=5s vs 10-15s,1742
uqMrLJQj,59,0-1,White,<=5s vs <=5s,1401
hbHdLNV4,73,0-1,White,<=5s vs 5-10s,2196
DPkyMKby,66,0-1,Black,<=5s vs 5-10s,1251
cXrVNHhp,71,1-0,White,<=5s vs 15-20s,2263
4EmFGmFh,61,1-0,White,<=5s vs 15-20s,2724
ceo03Uwj,65,1-0,White,<=5s vs 10-15s,1806
i57RerYS,77,1-0,White,<=5s vs 5-10s,1535
unVX9qeB,74,0-1,Black,<=5s vs 5-10s,2368
lLAIB5z2,80,0-1,Black,<=5s vs 10-15s,2569
Kr91ZYDD,55,0-1,White,<=5s vs 5-10s,1069
sdp5hUDR,89,1-0,White,<=5s vs 10-15s,1425
rcmUdSbA,92,0-1,Black,<=5s vs 15-20s,1703
0lSOLOSt,89,0-1,White,<=5s vs 5-10s,2368
8ZT676Fw,66,0-1,Black,<=5s vs 15-20s,1996
7lhvNVW1,55,0-1,White,<=5s vs 10-15s,986
QfryvY4s,73,1-0,White,<=5s vs 15-20s,2648
dscIYEjK,47,1-0,White,<=5s vs 15-20s,1923
PKQx6iIc,102,0-1,Black,<=5s vs 5-10s,2663
c39MLGtn,56,1-0,Black,<=5s vs <=5s,1370
v4YcTNvc,80,0-1,Black,<=5s vs 5-10s,2194
vH0bsq0P,51,1-0,White,<=5s vs 10-15s,1760
Jz0VTyFy,57,1-0,White,<=5s vs 5-10s,2232
IKkge6J2,57,1-0,White,<=5s vs 15-20s,2111
PFmmivHD,108,0-1,Black,<=5s vs <=5s,2462
1G5flXJG,34,0-1,Black,<=5s vs 10-15s,1267
0djZGzC3,96,0-1,Black,<=5s vs 10-15s,1500
lTxtMrYl,58,0-1,Black,<=5s vs 15-20s,1140
G4xaaZnU,86,0-1,Black,<=5s vs 5-10s,1954
lDKJBmJt,59,1-0,White,<=5s vs 5-10s,1256
I0AqnNxM,54,0-1,Black,<=5s vs 10-15s,1185
yONHbAIl,89,1-0,White,<=5s vs 10-15s,1804
4vcCoHXE,93,1-0,White,<=5s vs 5-10s,2582
v50Yt9iC,105,0-1,White,<=5s vs 5-10s,2772
7NBEto2A,81,1-0,White,<=5s vs 10-15s,2173
wNBZgZeS,57,1-0,White,<=5s vs 10-15s,1463
HZ3fNbvq,63,1-0,White,<=5s vs 5-10s,1929
VeuStuT9,89,0-1,White,<=5s vs <=5s,2224
PURjV1T0,89,0-1,White,<=5s vs 5-10s,1991
warmBjpH,68,0-1,Black,<=5s vs 10-15s,2909
Ia1Q0a3N,53,1-0,White,<=5s vs 10-15s,1648
GNQsyZkI,51,1-0,White,<=5s vs 15-20s,2211
8yfoks8T,93,1-0,White,<=5s vs 15-20s,2405
YCWIvGOd,53,0-1,White,<=5s vs 5-10s,1128
XHiVFNNI,74,0-1,Black,<=5s vs 15-20s,2292
XxDmTaXC,64,0-1,Black,<=5s vs 10-15s,1199
25gIMcoe,61,1-0,White,<=5s vs 5-10s,1329
BpbCJu4W,66,0-1,Black,<=5s vs 5-10s,1466
PpPyqazQ,76,0-1,Black,<=5s vs 15-20s,2419
MN8OS1Gk,91,1-0,White,<=5s vs 10-15s,2187
BOj7A0k1,69,1-0,White,<=5s vs 10-15s,2263
Wg2o3TwF,64,1-0,Black,<=5s vs 10-15s,2241
ET065LG0,70,0-1,Black,<=5s vs 15-20s,1657
LMtQ4YXN,75,1-0,White,<=5s vs 5-10s,2162
NIyf9NzM,96,1/2-1/2,Black,<=5s vs <=5s,2267
RdsiY84J,88,0-1,Black,<=5s vs 5-10s,2214
rwQBYcfL,78,0-1,Black,<=5s vs <=5s,1273
WnoJCpiT,46,0-1,Black,<=5s vs 5-10s,914
Rd08lv4H,66,0-1,Black,<=5s vs 5-10s,2438
R9Qg1t5q,57,1-0,White,<=5s vs 5-10s,1675
VWWCt19c,70,0-1,Black,<=5s vs 10-15s,1209
2shTYiTd,119,1-0,White,<=5s vs <=5s,2278
sCfqzzuo,93,1-0,White,<=5s vs 15-20s,2279
PJE8wqOU,79,1-0,White,<=5s vs 10-15s,2221
Z78IYAsJ,69,1-0,White,<=5s vs 15-20s,1791
5zFppAbt,56,0-1,Black,<=5s vs 10-15s,1133
NxxgiyCn,80,1-0,Black,<=5s vs <=5s,2060
riU4e7Xe,75,1-0,White,<=5s vs <=5s,2281
H0l5O7NB,86,1/2-1/2,Black,<=5s vs 5-10s,1874
9QP6cQkA,61,1-0,White,<=5s vs 5-10s,2144
uVI6r2TJ,74,0-1,Black,<=5s vs 10-15s,2077
uwJ2c2RB,72,0-1,Black,<=5s vs 5-10s,1726
shE8dFsa,60,0-1,Black,<=5s vs <=5s,2137
yLg7qXiP,52,1-0,Black,<=5s vs 5-10s,1800
9jeCJPcC,93,0-1,White,<=5s vs <=5s,2930
mExNeMOd,64,0-1,Black,<=5s vs 15-20s,1276
rMJNEYdz,52,0-1,Black,<=5s vs 5-10s,1139
evT1CDdn,56,1-0,Black,<=5s vs 15-20s,1554
RvfvuYOw,101,0-1,White,<=5s vs 5-10s,2204
UVddrkmt,52,0-1,Black,<=5s vs 15-20s,687
hubYzeMd,58,0-1,Black,<=5s vs 15-20s,1301
SDF3F4Ay,67,1-0,White,<=5s vs 10-15s,1491
DWVcjCZ0,40,0-1,Black,<=5s vs 15-20s,1488
h0BiCl4V,82,0-1,Black,<=5s vs 10-15s,1315
