lichess_id,ply,result,player,time_scramble_bracket,player_elo
lGIaIcLJ,119,1-0,White,<=5s vs <=5s,2558
Rhj4HsCf,147,1-0,White,<=5s vs 10-15s,1643
RnTDlZhN,96,0-1,Black,<=5s vs <=5s,1703
mGTEFO5T,85,1-0,White,<=5s vs 10-15s,1534
RdpqtSI4,128,1/2-1/2,Black,<=5s vs 10-15s,2218
Mcez53v2,64,0-1,Black,<=5s vs 10-15s,1045
DyqFmoLw,98,0-1,Black,<=5s vs 5-10s,1500
MjL25WXL,70,0-1,Black,<=5s vs 10-15s,1685
3tbQRMfq,46,0-1,Black,<=5s vs 10-15s,1068
G089D68t,68,0-1,Black,<=5s vs 10-15s,1537
giQkFuHt,67,0-1,White,<=5s vs 5-10s,1971
vRhv73xC,73,1-0,White,<=5s vs 15-20s,1740
ZDqB6Iz1,69,0-1,White,<=5s vs 10-15s,2264
XJ96TOU8,60,0-1,Black,<=5s vs <=5s,1815
q6IwE9Nw,68,0-1,Black,<=5s vs 15-20s,1668
pOcf2i37,104,0-1,Black,<=5s vs 10-15s,2247
Y14siO8x,129,1/2-1/2,White,<=5s vs 5-10s,2422
5WZHuwZl,88,0-1,Black,<=5s vs 5-10s,2290
Fth2fI3k,93,1-0,White,<=5s vs 15-20s,2178
mimNd5li,60,0-1,Black,<=5s vs 5-10s,1281
OArChcXr,58,0-1,Black,<=5s vs 5-10s,1787
kooBXUxN,70,0-1,Black,<=5s vs 5-10s,1839
gsmDXPvS,55,0-1,White,<=5s vs <=5s,1077
0zWEjr6E,83,1-0,White,<=5s vs 5-10s,2339
QxunQN5i,59,1-0,White,<=5s vs 10-15s,1230
pD0ox0da,49,1-0,White,<=5s vs 15-20s,1615
2PJKQOwP,112,0-1,Black,<=5s vs <=5s,2190
6tESeOSv,89,1-0,White,<=5s vs <=5s,1643
k29n8X3z,109,1-0,White,<=5s vs 5-10s,2431
S2e9W0Rh,74,0-1,Black,<=5s vs 15-20s,1652
stpY0VpR,76,0-1,Black,<=5s vs 15-20s,1566
V0WELiLi,60,0-1,Black,<=5s vs 10-15s,1676
MlnMH7Tr,65,1-0,White,<=5s vs 5-10s,2137
W5fRA0X3,75,1-0,White,<=5s vs <=5s,1512
VXXQlyvZ,87,1-0,White,<=5s vs 15-20s,1483
Um5iXw18,76,0-1,Black,<=5s vs <=5s,1723
OKWvq49R,78,0-1,Black,<=5s vs 10-15s,1918
nAXCJR8R,59,1-0,White,<=5s vs 10-15s,1223
bvzBMntP,99,1/2-1/2,White,<=5s vs 10-15s,1898
Af4LiQsC,90,0-1,Black,<=5s vs <=5s,2161
78PcoePl,79,1-0,White,<=5s vs <=5s,1985
bivdKJgl,82,1-0,Black,<=5s vs 5-10s,1948
EeTIV1TW,64,1-0,Black,<=5s vs 10-15s,1931
gNEPO1jL,86,0-1,Black,<=5s vs 5-10s,2221
j1NTolh2,91,1-0,White,<=5s vs 5-10s,2444
VydwibRl,63,1-0,White,<=5s vs 15-20s,1878
uqtBnyAX,71,1-0,White,<=5s vs 10-15s,1688
E7BjhYxP,99,1-0,White,<=5s vs <=5s,2382
BGl0cxXB,36,0-1,Black,<=5s vs 15-20s,810
xzGB789I,48,0-1,Black,<=5s vs 15-20s,1856
x4RzT1zx,82,1/2-1/2,Black,<=5s vs <=5s,1485
pM1x2aDR,49,1-0,White,<=5s vs 15-20s,1346
VlE4cKxb,66,0-1,Black,<=5s vs 5-10s,2342
aLPdoeL9,62,1-0,Black,<=5s vs <=5s,1233
42f6v9pp,60,0-1,Black,<=5s vs <=5s,880
IoQudhyf,98,0-1,Black,<=5s vs <=5s,2250
PAzTOXvm,44,0-1,Black,<=5s vs 15-20s,598
rQfTTzbj,77,1-0,White,<=5s vs 10-15s,1931
UJCunokp,94,0-1,Black,<=5s vs 10-15s,2432
PW7B16Ks,91,1/2-1/2,White,<=5s vs 5-10s,2104
cesFyW3k,69,1-0,White,<=5s vs 15-20s,1626
fTHwVbfh,50,0-1,Black,<=5s vs 10-15s,1558
xXhmyxfg,59,1-0,White,<=5s vs 15-20s,2308
Hk4Jwrlk,99,0-1,White,<=5s vs 10-15s,989
PuEXukcu,93,1/2-1/2,White,<=5s vs <=5s,2206
tlF7iIdf,55,1-0,White,<=5s vs 10-15s,940
jVRiSkQT,86,0-1,Black,<=5s vs 10-15s,2502
NSkVVHCJ,35,1-0,White,<=5s vs 15-20s,1272
IHYTBs4f,120,0-1,Black,<=5s vs <=5s,2591
yxHC1fGr,78,1/2-1/2,Black,<=5s vs 5-10s,1851
1Azzm7YJ,82,0-1,Black,<=5s vs 10-15s,2067
Eckp6boK,36,1-0,Black,<=5s vs <=5s,1042
HsWkm3pj,69,1-0,White,<=5s vs 10-15s,1787
DBGOdwhm,69,1-0,White,<=5s vs 5-10s,1953
DC9rcnNH,132,0-1,Black,<=5s vs 5-10s,2826
M6Oc8gdi,61,1-0,White,<=5s vs 10-15s,2058
zjxUnrRw,85,1-0,White,<=5s vs 15-20s,1911
MVOgVzao,79,1-0,White,<=5s vs 10-15s,1731
yBpPNPhj,153,1/2-1/2,White,<=5s vs 10-15s,2806
1sn2JOLu,49,1-0,White,<=5s vs 15-20s,1155
ENhUgqRI,61,1-0,White,<=5s vs 15-20s,1898
2qUDPSzf,60,0-1,Black,<=5s vs 15-20s,1631
EjvzsoYO,91,0-1,White,<=5s vs <=5s,2314
DUwSMCiW,67,1-0,White,<=5s vs 5-10s,2391
ropcgSxP,70,0-1,Black,<=5s vs 5-10s,1766
EKxIfTyw,62,0-1,Black,<=5s vs 5-10s,2331
1HHD0EN3,58,0-1,Black,<=5s vs 15-20s,1579
37KB9EcM,114,0-1,Black,<=5s vs 10-15s,2779
ROOx2jMB,51,1-0,White,<=5s vs 5-10s,1253
utVA97qe,122,0-1,Black,<=5s vs 15-20s,1983
FzO8VJna,70,0-1,Black,<=5s vs 10-15s,1486
7uwXm1OJ,62,0-1,Black,<=5s vs 15-20s,1415
9ViVhDID,65,1-0,White,<=5s vs 10-15s,2248
Foiveo8j,76,0-1,Black,<=5s vs 5-10s,2235
19eMU3DB,57,1-0,White,<=5s vs 10-15s,1500
vfkqqipl,136,0-1,Black,<=5s vs 15-20s,1982
WVbUgbkr,83,1/2-1/2,White,<=5s vs 15-20s,2340
VJqgYHGn,79,0-1,White,<=5s vs <=5s,2399
InWuKv0P,64,0-1,Black,<=5s vs 15-20s,2049
jSoLlWwp,53,1-0,White,<=5s vs 5-10s,1194
GiwlkMqJ,76,0-1,Black,<=5s vs 5-10s,2113
MvFA0Ebf,65,0-1,White,<=5s vs 5-10s,1629
4NXV9gnm,72,0-1,Black,<=5s vs 15-20s,1500
6ZAATZlc,65,1-0,White,<=5s vs 15-20s,2200
Cnn0PQh7,112,0-1,Black,<=5s vs 5-10s,2107
LZjo9kMQ,85,0-1,White,<=5s vs 5-10s,2534
98LB7clf,65,1-0,White,<=5s vs 10-15s,2553
pAulVjJy,108,0-1,Black,<=5s vs 15-20s,1977
UW94KxhW,65,1-0,White,<=5s vs 10-15s,1726
N7HB220y,116,1-0,Black,<=5s vs <=5s,2243
AwYqbfaD,60,1-0,Black,<=5s vs 5-10s,1683
Hz9yeOQn,97,1-0,White,<=5s vs 10-15s,2499
NfNpKmwb,58,0-1,Black,<=5s vs 5-10s,1151
agW9z29q,75,0-1,White,<=5s vs 10-15s,2672
9xYdWpSB,75,1-0,White,<=5s vs 5-10s,1264
cwVUYKV8,67,1-0,White,<=5s vs 10-15s,1786
y3RXfoDY,81,1-0,White,<=5s vs 5-10s,1298
fWMDvRmR,150,0-1,Black,<=5s vs 15-20s,2947
kP9ii6UD,64,0-1,Black,<=5s vs 15-20s,1286
2xm1jRpM,86,1/2-1/2,Black,<=5s vs 10-15s,2210
wOFeKm7A,66,0-1,Black,<=5s vs <=5s,1333
OCuM6fmx,77,1-0,White,<=5s vs 10-15s,1970
To8MYwhu,93,1-0,White,<=5s vs <=5s,2312
opsAOzOV,64,0-1,Black,<=5s vs 5-10s,1888
QC0NLC1Y,108,0-1,Black,<=5s vs <=5s,2315
SAmIPBJc,69,1-0,White,<=5s vs 10-15s,1229
J7CU0UBH,56,0-1,Black,<=5s vs 15-20s,1881
0jbfAMBw,78,0-1,Black,<=5s vs 15-20s,1288
GPAumIK7,56,0-1,Black,<=5s vs 15-20s,1069
3wNS9B0D,65,1-0,White,<=5s vs 10-15s,2246
JZ8TSKq3,90,0-1,Black,<=5s vs <=5s,2670
uVp6TBi3,125,1/2-1/2,White,<=5s vs 5-10s,2572
ACdr4KZC,64,0-1,Black,<=5s vs 10-15s,2331
444SiRhe,59,1-0,White,<=5s vs 10-15s,1482
e9YMo4Dw,86,0-1,Black,<=5s vs <=5s,2164
ZkGMY5P6,68,0-1,Black,<=5s vs 10-15s,2018
FoNYdVAG,63,1-0,White,<=5s vs 10-15s,1433
BmS3gAHH,52,0-1,Black,<=5s vs 15-20s,1692
oW82rVnf,43,1-0,White,<=5s vs 10-15s,1474
CPFNoHWQ,83,1-0,White,<=5s vs 15-20s,1482
ZNFWIq9X,76,0-1,Black,<=5s vs 10-15s,1334
x8cMHnue,25,1-0,White,<=5s vs 15-20s,465
mCI1elj2,91,1-0,White,<=5s vs 15-20s,2401
fh8An9RO,67,1-0,White,<=5s vs 15-20s,1624
h55BHXLz,58,0-1,Black,<=5s vs 15-20s,1270
DJSG6FCu,116,0-1,Black,<=5s vs 5-10s,2472
pFdEgldj,56,1-0,Black,<=5s vs <=5s,1260
JKH8PBS5,91,1/2-1/2,White,<=5s vs 5-10s,2836
IiIu41K1,110,1-0,Black,<=5s vs <=5s,1800
fiNC4Fdn,80,1-0,Black,<=5s vs <=5s,2076
W1Og7dAQ,79,1-0,White,<=5s vs 15-20s,2402
EPnMAkPu,71,1-0,White,<=5s vs 15-20s,1820
BMQhmesm,70,1-0,Black,<=5s vs 5-10s,1625
Sbjl67pD,106,1-0,Black,<=5s vs 10-15s,1814
zaJZuZ1o,98,0-1,Black,<=5s vs 10-15s,2456
CZHaQqZA,76,1-0,Black,<=5s vs <=5s,2107
59TaIvMc,88,0-1,Black,<=5s vs 5-10s,1525
Xf9WXMfE,79,1-0,White,<=5s vs <=5s,2345
t3xtLeF6,48,0-1,Black,<=5s vs <=5s,1146
hDBLMQU6,59,1-0,White,<=5s vs 10-15s,1541
FJF6GnKN,106,0-1,Black,<=5s vs 5-10s,2349
QIN464Za,62,0-1,Black,<=5s vs 15-20s,1459
MjJMbRWT,87,1-0,White,<=5s vs 5-10s,2184
7hbezuiv,70,0-1,Black,<=5s vs 5-10s,2381
MNNtls29,59,1-0,White,<=5s vs 15-20s,1638
6dwKRdu6,74,1-0,Black,<=5s vs <=5s,1845
sGiUxWvN,73,1-0,White,<=5s vs <=5s,1040
Ic8Pejc1,42,0-1,Black,<=5s vs 15-20s,1151
pNFPauJW,73,1-0,White,<=5s vs 15-20s,2202
RTg2sKBq,122,0-1,Black,<=5s vs <=5s,1499
8okrT1Tg,63,1-0,White,<=5s vs 5-10s,1444
k6KxcI89,112,0-1,Black,<=5s vs 10-15s,2467
EMlpdCt1,74,0-1,Black,<=5s vs 15-20s,1728
1ARy2ejY,67,0-1,White,<=5s vs <=5s,1813
0sfThtEt,87,1-0,White,<=5s vs 10-15s,1740
14sIOHNs,59,1-0,White,<=5s vs 15-20s,2485
PyEFaMcu,96,1-0,Black,<=5s vs 5-10s,2594
1mkXlnib,112,1/2-1/2,Black,<=5s vs 5-10s,2378
zqNfT0jC,43,1-0,White,<=5s vs 5-10s,1027
W05KH6SH,73,1-0,White,<=5s vs 10-15s,1506
5D7D78Jp,55,1-0,White,<=5s vs 10-15s,1614
hF8nJQix,66,0-1,Black,<=5s vs 5-10s,1275
yPsiQUTf,49,0-1,White,<=5s vs 5-10s,1872
OMOtvL39,52,0-1,Black,<=5s vs 10-15s,1417
opJMkmTQ,66,0-1,Black,<=5s vs 15-20s,1324
RpSe3uJU,57,0-1,White,<=5s vs <=5s,1843
UkhxZh2Z,104,1-0,Black,<=5s vs <=5s,2005
2YylhT8f,80,1/2-1/2,Black,<=5s vs 5-10s,2670
9oU7hqeL,60,0-1,Black,<=5s vs 10-15s,1569
9LvKDSo8,70,0-1,Black,<=5s vs 15-20s,1361
1AbwUIjW,47,1-0,White,<=5s vs 10-15s,2140
Q4hJlRXL,50,0-1,Black,<=5s vs 10-15s,1113
3bWdKDgP,48,0-1,Black,<=5s vs 10-15s,2026
SNo1UkVt,44,0-1,Black,<=5s vs 15-20s,1255
RlBBplmX,128,1/2-1/2,Black,<=5s vs 5-10s,2423
5qqpkIDn,109,1-0,White,<=5s vs 10-15s,1791
bVRTL7Mp,74,0-1,Black,<=5s vs 5-10s,1522
tNxxTRzE,65,1-0,White,<=5s vs 5-10s,1701
OebGliff,80,0-1,Black,<=5s vs 5-10s,1554
jSmRzRv9,69,1-0,White,<=5s vs 15-20s,1902
X7ppWkZb,59,1-0,White,<=5s vs 5-10s,1351
xzvrnaZT,42,0-1,Black,<=5s vs 5-10s,2009
UdEac3Vi,42,1-0,Black,<=5s vs 5-10s,1550
BNGXBHaN,80,0-1,Black,<=5s vs 15-20s,2447
RUNcFgmv,80,0-1,Black,<=5s vs <=5s,765
CUUgKPKj,47,1-0,White,<=5s vs 5-10s,1200
b47eRaVR,62,0-1,Black,<=5s vs 10-15s,1591
OtqbeFxz,56,0-1,Black,<=5s vs 10-15s,1895
YBTYekIb,75,1-0,White,<=5s vs 15-20s,2343
1lS0qTbI,53,1-0,White,<=5s vs 10-15s,1393
ALr7457G,65,1-0,White,<=5s vs 15-20s,1471
SNTcnVfT,44,0-1,Black,<=5s vs 5-10s,793
drWI5mOr,88,0-1,Black,<=5s vs 5-10s,1629
8DzWl6BO,104,0-1,Black,<=5s vs <=5s,2100
cDCh2U8i,63,1-0,White,<=5s vs 10-15s,1442
GV76lun2,121,1-0,White,<=5s vs 15-20s,1925
Jdcz2KXn,104,0-1,Black,<=5s vs 10-15s,1955
ExN3d3F6,63,1-0,White,<=5s vs 15-20s,2306
9nBJVUFw,72,0-1,Black,<=5s vs 10-15s,2301
K5k4l7CO,73,1/2-1/2,White,<=5s vs 10-15s,1954
Ne55KKLz,97,0-1,White,<=5s vs <=5s,2528
JBSjsCx6,86,1-0,Black,<=5s vs <=5s,1648
roUx7XYV,124,0-1,Black,<=5s vs 15-20s,1830
DPl8MxTz,56,0-1,Black,<=5s vs 15-20s,1708
FRiqAwAl,66,0-1,Black,<=5s vs 5-10s,1585
rXTygCUo,55,0-1,White,<=5s vs 15-20s,755
Z9euRfJL,59,1-0,White,<=5s vs 15-20s,1668
e4rDQNl1,60,0-1,Black,<=5s vs <=5s,1774
zHusGMii,129,1/2-1/2,White,<=5s vs 5-10s,3102
8vi5hf5E,78,1-0,Black,<=5s vs <=5s,1937
HnS1rzpd,75,1-0,White,<=5s vs 5-10s,2275
bIs9UZDS,89,1-0,White,<=5s vs 10-15s,1874
GklSR9z0,86,1-0,Black,<=5s vs <=5s,2048
6L78cJNz,62,0-1,Black,<=5s vs 10-15s,2033
trIO9wsk,62,0-1,Black,<=5s vs 10-15s,1768
M8fNivvx,48,0-1,Black,<=5s vs 5-10s,1449
adpfQy0D,58,1-0,Black,<=5s vs <=5s,1705
UegNLLd3,80,1-0,Black,<=5s vs <=5s,1601
E00PPqOr,53,1-0,White,<=5s vs 10-15s,1265
qv4qeFaz,66,0-1,Black,<=5s vs 15-20s,1808
R3UI9GbE,73,1-0,White,<=5s vs 15-20s,1594
BIxEK2sc,63,0-1,White,<=5s vs <=5s,2180
AUTUq24y,78,1-0,Black,<=5s vs <=5s,1461
gS9FiKY4,131,1-0,White,<=5s vs 5-10s,1853
HcJX8Aiv,49,1-0,White,<=5s vs 10-15s,1417
o25vyGw5,67,1-0,White,<=5s vs 10-15s,1370
Hao5sfdi,88,1-0,Black,<=5s vs <=5s,1857
g0q3rQBD,73,0-1,White,<=5s vs 5-10s,1644
AlXnFQiw,64,0-1,Black,<=5s vs 15-20s,1909
72JFGd6u,97,1-0,White,<=5s vs 10-15s,1963
S0O7Zv6O,114,0-1,Black,<=5s vs 5-10s,1989
oJA5vPTY,128,0-1,Black,<=5s vs <=5s,2408
qHOTe58g,41,0-1,White,<=5s vs <=5s,625
7oG58bxo,75,1-0,White,<=5s vs 15-20s,2484
MlsdzJu4,76,0-1,Black,<=5s vs 15-20s,1962
OqeNp3P7,111,1-0,White,<=5s vs 15-20s,2104
JdRU4zF7,93,1-0,White,<=5s vs 5-10s,2203
L6D3Ktyf,58,0-1,Black,<=5s vs 15-20s,2543
c5BPGIT7,50,0-1,Black,<=5s vs 5-10s,1211
JTIX0TKA,115,1/2-1/2,White,<=5s vs 10-15s,1487
UZca06DQ,55,1-0,White,<=5s vs 15-20s,1164
fJ8nIVoD,109,1-0,White,<=5s vs 10-15s,2089
K2GoglUe,67,1-0,White,<=5s vs 15-20s,2315
Re1f4yeQ,65,1-0,White,<=5s vs 15-20s,1143
CuRAJTIx,80,0-1,Black,<=5s vs 5-10s,2297
IoMSLqEG,86,0-1,Black,<=5s vs 15-20s,2012
eydOWeQE,87,1-0,White,<=5s vs 15-20s,1738
eWfKCpKN,73,1-0,White,<=5s vs 5-10s,2079
GsNLvyCF,91,1-0,White,<=5s vs 15-20s,2137
QEUILN8O,56,1-0,Black,<=5s vs 5-10s,1934
6DFVXNR9,84,0-1,Black,<=5s vs <=5s,2310
dJtF5H1g,77,1-0,White,<=5s vs 5-10s,1981
vBZEOasM,101,1/2-1/2,White,<=5s vs 10-15s,2502
p6yiW8Go,77,1-0,White,<=5s vs 10-15s,2238
uR89VRyJ,55,1-0,White,<=5s vs 5-10s,1600
SUvuu8QV,141,0-1,White,<=5s vs <=5s,1437
tr2f4bgo,52,0-1,Black,<=5s vs <=5s,1222
Gb8jcr6r,57,1-0,White,<=5s vs 15-20s,2032
3jAMuURh,42,0-1,Black,<=5s vs 5-10s,706
1kWxyFUE,146,1/2-1/2,Black,<=5s vs <=5s,2333
Gz7rO3f8,76,0-1,Black,<=5s vs <=5s,1791
DytKV4sN,77,1-0,White,<=5s vs 5-10s,1406
XdVcuk4v,53,1-0,White,<=5s vs 5-10s,1463
cjnAQIsE,66,1/2-1/2,Black,<=5s vs <=5s,1763
0hbe6Ia0,63,0-1,White,<=5s vs <=5s,1720
89ayGRYG,57,1-0,White,<=5s vs 10-15s,1715
MTR5i22h,92,1-0,Black,<=5s vs 5-10s,2252
KlwABOZ6,104,0-1,Black,<=5s vs 15-20s,2393
69QVxzyq,64,0-1,Black,<=5s vs 15-20s,990
Ij1S91OI,52,0-1,Black,<=5s vs <=5s,1128
guWSgI1w,115,1/2-1/2,White,<=5s vs 5-10s,2386
i8un6Nmv,75,1-0,White,<=5s vs 15-20s,1892
Ci9MNTKx,43,1-0,White,<=5s vs 10-15s,1568
IFsF3uN4,108,0-1,Black,<=5s vs <=5s,2459
89VAqFsh,109,1/2-1/2,White,<=5s vs 10-15s,1923
urcyHGHf,30,1-0,Black,<=5s vs 10-15s,1109
l7vkS6MU,85,1-0,White,<=5s vs 10-15s,900
XBUxySM8,81,1-0,White,<=5s vs <=5s,1983
6tvPrXns,52,0-1,Black,<=5s vs 10-15s,1410
aLRhW4sM,75,1-0,White,<=5s vs 5-10s,1810
7LF4siv9,119,1/2-1/2,White,<=5s vs 15-20s,2050
Goy5dwgK,75,1-0,White,<=5s vs 15-20s,2635
FhCjDzfv,55,1-0,White,<=5s vs 15-20s,2178
429qOjnz,49,0-1,White,<=5s vs 15-20s,1637
OQeVS1Xb,123,1-0,White,<=5s vs 15-20s,2121
CRIoATjj,76,0-1,Black,<=5s vs 10-15s,2371
kKSbPOy6,43,0-1,White,<=5s vs <=5s,1216
AquFX6i7,70,1/2-1/2,Black,<=5s vs 10-15s,1105
iYeWHeZQ,96,0-1,Black,<=5s vs 5-10s,2483
6zjsoBmj,107,0-1,White,<=5s vs <=5s,2406
RjkBw9DP,59,0-1,White,<=5s vs 10-15s,2078
G8Uqf0rj,54,0-1,Black,<=5s vs <=5s,1089
DoqhQfxa,103,1-0,White,<=5s vs 15-20s,2365
AOBojTTo,73,1-0,White,<=5s vs 10-15s,1575
LlhDe3Tc,122,1-0,Black,<=5s vs 5-10s,2457
eNUIQx4h,56,1-0,Black,<=5s vs 5-10s,1196
KmEnXpjp,70,0-1,Black,<=5s vs 15-20s,2142
KoLPfy4D,34,0-1,Black,<=5s vs 5-10s,1166
HzSAaS7f,59,1-0,White,<=5s vs 10-15s,1526
XpjKTx2I,62,0-1,Black,<=5s vs 5-10s,1095
PCD6NdvF,96,1-0,Black,<=5s vs 5-10s,2828
9vID1WOI,66,0-1,Black,<=5s vs <=5s,1402
oeMq2KDa,66,0-1,Black,<=5s vs 10-15s,1853
qr5BtYfN,71,1-0,White,<=5s vs 10-15s,1910
QazC8Gq4,55,1-0,White,<=5s vs 10-15s,2085
QpM7ADxP,74,0-1,Black,<=5s vs 15-20s,1799
KI3t0cWO,101,1-0,White,<=5s vs 5-10s,2161
i3cBGhRk,59,1-0,White,<=5s vs 5-10s,1836
6lHX92Cy,68,0-1,Black,<=5s vs 10-15s,2206
V6lUcvUu,74,0-1,Black,<=5s vs 5-10s,1860
Ugv9ZK6G,126,0-1,Black,<=5s vs 10-15s,1718
IXZHyFsO,73,0-1,White,<=5s vs 5-10s,2027
BEiRD34C,59,1-0,White,<=5s vs 5-10s,1595
3XMrvekG,47,1-0,White,<=5s vs 15-20s,1910
GW9A0XUl,61,1-0,White,<=5s vs 5-10s,2272
mkIORfCk,82,0-1,Black,<=5s vs 15-20s,1592
nwAPyWs5,93,1-0,White,<=5s vs 5-10s,1639
gXiQWSK6,73,1-0,White,<=5s vs 10-15s,2591
NrNylFzO,75,1-0,White,<=5s vs 10-15s,2465
HThhoSXq,69,1-0,White,<=5s vs 10-15s,1664
xXKzoV2r,74,0-1,Black,<=5s vs 10-15s,2021
QzkFWVjS,87,1-0,White,<=5s vs 5-10s,2425
Xk4k7EDq,64,0-1,Black,<=5s vs 10-15s,1156
VKU7FVOf,126,1-0,Black,<=5s vs 5-10s,2676
0we2NcWr,77,1-0,White,<=5s vs 15-20s,1568
1Wvf0Akl,63,1-0,White,<=5s vs 10-15s,1894
oJfl6f97,79,1-0,White,<=5s vs 10-15s,1944
GYOld0C5,43,1-0,White,<=5s vs 5-10s,2218
rFsUHLHu,121,1-0,White,<=5s vs 15-20s,2898
S9l4UTBj,97,1-0,White,<=5s vs 5-10s,2962
5wmxrHJH,68,0-1,Black,<=5s vs 10-15s,1710
5ocHkHtI,77,0-1,White,<=5s vs <=5s,2493
9IY0rCIs,72,0-1,Black,<=5s vs 5-10s,1951
4lWVXiqF,86,1/2-1/2,Black,<=5s vs 5-10s,1644
WDfc3tUS,117,1-0,White,<=5s vs 15-20s,2620
shMb6LPf,130,1-0,Black,<=5s vs <=5s,2120
wLJZA5sm,65,1-0,White,<=5s vs 10-15s,2104
jJutq8Fy,66,0-1,Black,<=5s vs <=5s,1429
MWD9eaP5,125,0-1,White,<=5s vs 5-10s,2984
7sazxt3A,41,0-1,White,<=5s vs 15-20s,2010
k0CpI9AY,105,1-0,White,<=5s vs 10-15s,2382
B9aDxXCU,32,0-1,Black,<=5s vs 15-20s,1414
DlEAxf7I,49,1-0,White,<=5s vs 15-20s,1132
0XcVs0xi,107,0-1,White,<=5s vs 5-10s,2484
48hIIQuL,76,1-0,Black,<=5s vs <=5s,2094
l1Qv28Gf,56,0-1,Black,<=5s vs 10-15s,1473
jElEahwe,42,0-1,Black,<=5s vs 15-20s,710
xqrFIwiD,74,0-1,Black,<=5s vs 15-20s,1313
Us22nDQV,62,1-0,Black,<=5s vs <=5s,2039
GK5kt1CZ,79,1-0,White,<=5s vs 10-15s,2647
PA4xj1yH,136,0-1,Black,<=5s vs 5-10s,2483
MhmqqRGy,110,0-1,Black,<=5s vs 10-15s,1858
2pDzt3nm,54,0-1,Black,<=5s vs 5-10s,1245
68TSqQDi,40,0-1,Black,<=5s vs 15-20s,1018
AlWDMChW,49,1-0,White,<=5s vs 10-15s,1704
BNidHsJG,71,1/2-1/2,White,<=5s vs 10-15s,2464
8CR1Et9Z,95,1-0,White,<=5s vs 15-20s,2608
Jr048exT,31,1-0,White,<=5s vs 15-20s,1300
4SrNdbvq,102,0-1,Black,<=5s vs <=5s,2352
0ctzAT1Q,50,0-1,Black,<=5s vs 10-15s,1238
JAr8ia2y,75,1-0,White,<=5s vs 10-15s,1419
qjt94fMX,89,1-0,White,<=5s vs 15-20s,1398
zKvQYnw2,69,1-0,White,<=5s vs 5-10s,1324
ORDwDaiz,82,0-1,Black,<=5s vs 10-15s,2384
6RoVgWUU,129,1-0,White,<=5s vs 10-15s,2590
EjapzPCN,64,0-1,Black,<=5s vs 10-15s,2239
3TBdMF2r,76,1-0,Black,<=5s vs 5-10s,2131
uqzBCwIq,54,0-1,Black,<=5s vs 15-20s,1385
01elhMwe,39,0-1,White,<=5s vs 15-20s,1140
BzFAr25E,49,1-0,White,<=5s vs 15-20s,1828
bBkro9Dl,63,0-1,White,<=5s vs 5-10s,1855
y4LJxXDg,95,1-0,White,<=5s vs 5-10s,1853
gQfkZM78,69,1-0,White,<=5s vs 15-20s,2560
5y4i8KMZ,91,0-1,White,<=5s vs 5-10s,2010
Jxa3HgEC,76,0-1,Black,<=5s vs 10-15s,1673
I1zZdhnd,74,1/2-1/2,Black,<=5s vs 10-15s,2315
lYsiNVvB,63,1-0,White,<=5s vs 15-20s,1482
R9wdMMAw,71,1-0,White,<=5s vs 10-15s,1966
E6JBx4Kj,63,0-1,White,<=5s vs 5-10s,1598
B28J1gEN,57,1-0,White,<=5s vs 15-20s,2004
KroekGBv,69,1-0,White,<=5s vs 10-15s,1963
MfuyBH6E,51,1-0,White,<=5s vs 15-20s,1397
7F86ZJhF,66,0-1,Black,<=5s vs 5-10s,1605
1Mjj5PYm,93,1-0,White,<=5s vs 15-20s,2549
2uxhbwBC,64,0-1,Black,<=5s vs 5-10s,1765
a05EhVla,74,0-1,Black,<=5s vs 15-20s,2297
FW0Nfz2M,54,0-1,Black,<=5s vs 10-15s,1489
Ln7wW7pe,55,1-0,White,<=5s vs 10-15s,1947
lyua1ZAV,46,0-1,Black,<=5s vs 10-15s,864
lSLBJZj2,64,1/2-1/2,Black,<=5s vs 5-10s,1742
s4zo2w8J,52,0-1,Black,<=5s vs 5-10s,1170
ZK1l7k85,68,0-1,Black,<=5s vs 5-10s,1808
LxETGHM5,72,1-0,Black,<=5s vs 15-20s,1995
myvZNAx6,64,0-1,Black,<=5s vs 10-15s,1474
xolPQn1l,36,0-1,Black,<=5s vs 15-20s,977
VUQU5YFk,124,0-1,Black,<=5s vs 5-10s,2388
lAzYX5jT,88,1-0,Black,<=5s vs <=5s,1794
QDdTfDYZ,74,0-1,Black,<=5s vs 5-10s,1916
mQjF3cVG,59,0-1,White,<=5s vs 10-15s,1175
mD8ozQ5G,58,1-0,Black,<=5s vs 5-10s,1891
TOLBDQQT,53,1-0,White,<=5s vs 15-20s,1239
Jaw3LPvv,60,0-1,Black,<=5s vs 5-10s,1315
dnHBfddL,67,1-0,White,<=5s vs 10-15s,2199
Mp8Ufi90,60,0-1,Black,<=5s vs 10-15s,2078
OkjLHNdq,103,1-0,White,<=5s vs 15-20s,2083
gzXkRb42,49,1-0,White,<=5s vs 15-20s,1781
dVuW4LvC,73,1-0,White,<=5s vs 10-15s,1895
bO4TqcKB,87,1-0,White,<=5s vs 5-10s,1585
0W5SP0Hy,60,0-1,Black,<=5s vs 15-20s,2066
4ADJU1Ye,100,0-1,Black,<=5s vs 15-20s,2465
Dmmpdd0n,94,0-1,Black,<=5s vs <=5s,2062
U0DmXXX2,62,0-1,Black,<=5s vs <=5s,1513
