lichess_id,ply,result,player,time_scramble_bracket,player_elo
AA8zb0qA,88,1-0,Black,<=5s vs 10-15s,2387
KOUbAfOu,73,1-0,White,<=5s vs 5-10s,1771
o14yPLVI,61,1-0,White,<=5s vs 5-10s,1663
PwWYiZAM,41,1-0,White,<=5s vs 15-20s,986
RNt9XY7P,93,1-0,White,<=5s vs 5-10s,2556
0LRnH3MO,59,1-0,White,<=5s vs 15-20s,1688
yW3xxfb2,70,1-0,Black,<=5s vs 10-15s,2234
12S4hItn,83,1-0,White,<=5s vs 5-10s,1629
dwktSA4L,61,0-1,White,<=5s vs <=5s,1620
V4J11Vu8,41,1-0,White,<=5s vs 15-20s,1416
71FCQOfW,50,1-0,Black,<=5s vs <=5s,1108
baJ8QZrH,54,0-1,Black,<=5s vs <=5s,1024
PPQds3tC,60,1-0,Black,<=5s vs 15-20s,2135
ky2qVSha,89,1-0,White,<=5s vs 10-15s,1989
utEg8JbG,94,0-1,Black,<=5s vs 15-20s,2406
Gu9Fhl4J,50,0-1,Black,<=5s vs 5-10s,1105
pSuE3EQ2,86,1-0,Black,<=5s vs 5-10s,1695
PVWjnPsd,69,1-0,White,<=5s vs 10-15s,1160
nUCID3IT,68,1-0,Black,<=5s vs 5-10s,1940
tnAqptS9,111,1-0,White,<=5s vs 10-15s,2183
2gS3u1qo,154,1/2-1/2,Black,<=5s vs 5-10s,3193
N2X78F5e,74,0-1,Black,<=5s vs 5-10s,1368
HNC8mUNk,67,1-0,White,<=5s vs 15-20s,1213
NbIMAQIe,67,1-0,White,<=5s vs 10-15s,1748
tnJ2SBLO,58,0-1,Black,<=5s vs 5-10s,1381
YwoIAdmo,76,0-1,Black,<=5s vs 10-15s,1796
SUodm4MO,65,0-1,White,<=5s vs 5-10s,1848
k2PoXOHG,71,1-0,White,<=5s vs 15-20s,1391
l8LcHXRl,83,1-0,White,<=5s vs 5-10s,1325
XatHUbj9,53,1-0,White,<=5s vs 15-20s,1507
dmyvuCDH,70,1-0,Black,<=5s vs 5-10s,2174
DoSaqISF,64,0-1,Black,<=5s vs 5-10s,1357
8QvY01Dr,83,1-0,White,<=5s vs 5-10s,1840
KqDnMuh3,77,1-0,White,<=5s vs 5-10s,1520
VZ9GdAR0,66,0-1,Black,<=5s vs 15-20s,1716
A8Xl9eim,119,1-0,White,<=5s vs 5-10s,2197
0ODoWHET,66,0-1,Black,<=5s vs 10-15s,2020
dYNs0bMo,66,0-1,Black,<=5s vs 10-15s,1442
EJ1nJ9d9,43,0-1,White,<=5s vs 5-10s,742
qI6TV1O1,109,1-0,White,<=5s vs 10-15s,2416
CWssJAsq,101,1/2-1/2,White,<=5s vs 15-20s,2479
iXxBXa5X,152,1/2-1/2,Black,<=5s vs 15-20s,927
6ZguNzqe,94,1-0,Black,<=5s vs 5-10s,2100
VZxnxWeO,75,1-0,White,<=5s vs 15-20s,1766
1yQSeWIu,80,0-1,Black,<=5s vs 15-20s,2499
Umvxrh5C,74,0-1,Black,<=5s vs 5-10s,1381
62kll6ST,65,1-0,White,<=5s vs 5-10s,1183
QIqPAcP8,69,1-0,White,<=5s vs <=5s,1787
Q6VQht2W,55,1-0,White,<=5s vs 10-15s,2466
a2Au2c26,80,1/2-1/2,Black,<=5s vs 10-15s,1940
q293UVs3,57,1-0,White,<=5s vs 10-15s,1897
wH6IdUsl,71,1-0,White,<=5s vs 15-20s,2110
pmvNEI2I,70,0-1,Black,<=5s vs 10-15s,1742
SOe1aqSs,72,0-1,Black,<=5s vs 10-15s,1924
9RJImX7P,97,1-0,White,<=5s vs 15-20s,2514
JsObXggQ,51,1-0,White,<=5s vs 15-20s,1513
YTqVwBbH,50,0-1,Black,<=5s vs 15-20s,1307
JhFjqiQA,113,0-1,White,<=5s vs 5-10s,2602
wZ6Z8ShJ,92,0-1,Black,<=5s vs 5-10s,1665
FZBGC6hl,65,1-0,White,<=5s vs 5-10s,1409
cG0rzIjC,83,1-0,White,<=5s vs 5-10s,2606
nPR0XIFs,49,1-0,White,<=5s vs 10-15s,1155
bzuzWq7e,108,0-1,Black,<=5s vs 5-10s,1568
CLcsc1Ba,55,1-0,White,<=5s vs 10-15s,1315
xYkyIEiL,100,1-0,Black,<=5s vs 5-10s,2092
YOEoBJky,121,1-0,White,<=5s vs 10-15s,1597
Ua4P3uRL,46,1-0,Black,<=5s vs <=5s,1100
pKluXayp,67,0-1,White,<=5s vs 10-15s,1907
Rd42Pilo,77,1-0,White,<=5s vs 5-10s,1395
GgPsMJ2W,87,1-0,White,<=5s vs 15-20s,1968
NQLyAsPX,48,0-1,Black,<=5s vs 10-15s,1297
DYEZ6HIE,46,0-1,Black,<=5s vs 15-20s,1123
2fRdxYPR,93,1-0,White,<=5s vs 5-10s,2388
SfCIua0H,79,1-0,White,<=5s vs 5-10s,1697
Gt7BT8Qj,50,0-1,Black,<=5s vs 15-20s,1059
FZCbgj7E,70,0-1,Black,<=5s vs 10-15s,1656
9VDe4TlI,47,1-0,White,<=5s vs 5-10s,1567
6xwrCTQE,111,1-0,White,<=5s vs 5-10s,1847
7naLUwbe,89,0-1,White,<=5s vs 10-15s,2402
XBEqorcr,103,0-1,White,<=5s vs 5-10s,1973
j5mE5gh2,97,1-0,White,<=5s vs 10-15s,1862
zBhjlTC2,140,0-1,Black,<=5s vs <=5s,1867
uCis76h2,77,1-0,White,<=5s vs 10-15s,1734
VNRYyVBQ,93,0-1,White,<=5s vs 5-10s,2201
zO0aSVnM,109,1/2-1/2,White,<=5s vs 5-10s,2267
NTRb2yvR,41,1-0,White,<=5s vs 15-20s,1231
QtxgPp8Z,121,1/2-1/2,White,<=5s vs 5-10s,2176
Wf3b0JKx,56,0-1,Black,<=5s vs 5-10s,1458
WFCp6hnN,186,0-1,Black,<=5s vs 15-20s,2479
WwB8I99y,73,0-1,White,<=5s vs <=5s,1291
Kwyy7ioj,103,1-0,White,<=5s vs <=5s,1712
gyCOxHU8,76,0-1,Black,<=5s vs 15-20s,2514
0b9SIfzD,62,0-1,Black,<=5s vs 15-20s,1960
riOIiYBi,135,0-1,White,<=5s vs 10-15s,2872
Ji3PcntJ,80,0-1,Black,<=5s vs <=5s,2810
Vt5EUALv,62,1-0,Black,<=5s vs 5-10s,1252
DupnnvwP,69,1-0,White,<=5s vs <=5s,2491
QxGMjlXZ,166,0-1,Black,<=5s vs 5-10s,2246
mPTYs0wA,84,0-1,Black,<=5s vs 15-20s,1779
aCBSFPQX,97,1/2-1/2,White,<=5s vs 5-10s,2097
f70eAXtp,77,1-0,White,<=5s vs 10-15s,2144
QygwbQwg,65,1-0,White,<=5s vs 15-20s,1105
RK5l1nyQ,45,1-0,White,<=5s vs 5-10s,1660
tG1ShKwc,73,1-0,White,<=5s vs 15-20s,1798
wXKiMUdY,61,1-0,White,<=5s vs 10-15s,1716
JqlTZN9p,55,0-1,White,<=5s vs 5-10s,1332
0loLINF1,58,0-1,Black,<=5s vs 10-15s,1859
PpYkr0qx,94,0-1,Black,<=5s vs 15-20s,2001
jOWz69OJ,74,1-0,Black,<=5s vs <=5s,1718
jmL2biTA,85,0-1,White,<=5s vs <=5s,2116
StfI8wZi,150,1/2-1/2,Black,<=5s vs 5-10s,1970
0LfIYYFh,104,1-0,Black,<=5s vs <=5s,2421
DkIVZoTg,155,0-1,White,<=5s vs <=5s,2843
d5nigVCk,83,1-0,White,<=5s vs 10-15s,2573
n31w5GGC,96,0-1,Black,<=5s vs 10-15s,1581
dB6QfDk9,74,1-0,Black,<=5s vs <=5s,1405
9F47AZHZ,53,0-1,White,<=5s vs 10-15s,1518
2FLETBR2,96,0-1,Black,<=5s vs 15-20s,2238
IWwnaek9,75,0-1,White,<=5s vs <=5s,1873
JzbVJ3By,66,0-1,Black,<=5s vs 5-10s,1294
ojumDg4M,62,1-0,Black,<=5s vs <=5s,1934
8rAj6aIb,59,1-0,White,<=5s vs 15-20s,2128
oYvoLfHW,65,1-0,White,<=5s vs 15-20s,2184
x0Xl6Q8W,70,1-0,Black,<=5s vs <=5s,1977
HkQF3kYl,72,1/2-1/2,Black,<=5s vs 10-15s,2299
2uEbca9u,52,0-1,Black,<=5s vs 10-15s,1897
0s32czkS,68,0-1,Black,<=5s vs 5-10s,1752
aNIfrEgN,81,0-1,White,<=5s vs <=5s,1599
tPeRPnF7,144,1-0,Black,<=5s vs 5-10s,2401
LGI0pLlv,69,1/2-1/2,White,<=5s vs 5-10s,1435
7lBy2P5i,53,1-0,White,<=5s vs 5-10s,1167
gFXEnal3,66,1-0,Black,<=5s vs <=5s,1383
ViDNSmcU,82,1/2-1/2,Black,<=5s vs 5-10s,1817
YrQcFoaX,125,1-0,White,<=5s vs 15-20s,2037
P6Kmj1NE,64,1-0,Black,<=5s vs 5-10s,2013
LjcVYojw,92,0-1,Black,<=5s vs 5-10s,1886
WM99j9VF,73,0-1,White,<=5s vs <=5s,2227
DiMtkjFo,111,1/2-1/2,White,<=5s vs <=5s,2351
NYPHFtuV,64,0-1,Black,<=5s vs <=5s,1556
UZmk4p13,71,1-0,White,<=5s vs 10-15s,1237
aKw7OA3B,71,1-0,White,<=5s vs 15-20s,2044
SW08FGIx,56,0-1,Black,<=5s vs <=5s,1011
kLmHMKYK,81,1-0,White,<=5s vs 15-20s,2626
jfXBGESy,62,0-1,Black,<=5s vs 15-20s,2741
Z1JZY145,85,1-0,White,<=5s vs 10-15s,1732
HIZATb0V,58,0-1,Black,<=5s vs <=5s,1890
DKZv6W97,73,0-1,White,<=5s vs 15-20s,1821
kN2sLN0B,52,0-1,Black,<=5s vs 5-10s,1272
tirXsm1J,72,1-0,Black,<=5s vs 5-10s,1279
7JW1Ca8d,62,1-0,Black,<=5s vs <=5s,1431
buUSGsAa,37,1-0,White,<=5s vs 15-20s,1201
Qx4fnqE2,55,1-0,White,<=5s vs 5-10s,2305
L22bqlDH,80,0-1,Black,<=5s vs <=5s,2556
YTzsAULF,119,1-0,White,<=5s vs 10-15s,1669
6cspyxi3,97,1-0,White,<=5s vs 5-10s,2215
ZvF2rVfb,50,1-0,Black,<=5s vs <=5s,2328
jHwzho2p,79,1-0,White,<=5s vs 15-20s,1596
j7FzhHDz,49,1-0,White,<=5s vs 5-10s,1303
bkEtgwIY,92,0-1,Black,<=5s vs 5-10s,1605
lQFOw0hO,76,0-1,Black,<=5s vs 5-10s,1599
IUtZdpkx,63,1-0,White,<=5s vs 15-20s,2092
KwVrStkR,93,1-0,White,<=5s vs 15-20s,2111
ZJxsfBnr,60,0-1,Black,<=5s vs 5-10s,1502
jETQvmlC,96,1/2-1/2,Black,<=5s vs 10-15s,2341
E3PGnCbZ,88,1/2-1/2,Black,<=5s vs 15-20s,2277
rGQkodtA,94,1-0,Black,<=5s vs 15-20s,2573
pP5wL1zq,52,1-0,Black,<=5s vs <=5s,966
7EGkDr3j,80,1-0,Black,<=5s vs 5-10s,1873
NlaobJF6,76,0-1,Black,<=5s vs 15-20s,1384
3yjKJnLT,139,1/2-1/2,White,<=5s vs 15-20s,1832
eOgDQAeO,76,0-1,Black,<=5s vs 15-20s,2074
N1Etu5Ov,107,1/2-1/2,White,<=5s vs 5-10s,2506
HqfgBzNV,52,0-1,Black,<=5s vs 5-10s,1230
5GWcFuSh,109,1-0,White,<=5s vs 15-20s,2416
1mEl4sEW,84,1-0,Black,<=5s vs <=5s,1964
8kFJ2dNz,70,0-1,Black,<=5s vs 10-15s,1489
i7U06e76,58,0-1,Black,<=5s vs 15-20s,1418
S0f6hMrs,61,1-0,White,<=5s vs 15-20s,1549
zkfiZCLS,57,1-0,White,<=5s vs 15-20s,1307
Xs46UB2S,61,1-0,White,<=5s vs 15-20s,1585
6dNMQUWW,109,1/2-1/2,White,<=5s vs 15-20s,2538
wb4HRX0J,90,0-1,Black,<=5s vs 10-15s,2193
4XWWHP9U,135,1-0,White,<=5s vs 15-20s,2064
QsQgyKZe,78,0-1,Black,<=5s vs <=5s,2432
8imliRFr,88,1/2-1/2,Black,<=5s vs 5-10s,2823
TMR87uSn,57,1-0,White,<=5s vs 10-15s,1181
UFojzmma,55,0-1,White,<=5s vs 5-10s,1683
7H0rk180,141,1/2-1/2,White,<=5s vs 5-10s,2570
Q1xvfyyO,74,0-1,Black,<=5s vs 10-15s,2704
oM0XTKmZ,87,1-0,White,<=5s vs 5-10s,1894
KKoGGxeh,80,1-0,Black,<=5s vs 5-10s,2687
1yqEuahB,62,1/2-1/2,Black,<=5s vs 5-10s,2043
S1riH4em,93,1-0,White,<=5s vs 15-20s,2197
IWa4j1Ss,55,0-1,White,<=5s vs <=5s,1167
kKZEdKbq,78,0-1,Black,<=5s vs <=5s,2078
ePGLIBqs,41,1-0,White,<=5s vs 15-20s,1065
GGMmEsSp,60,0-1,Black,<=5s vs 15-20s,2784
WgtkgRoz,52,0-1,Black,<=5s vs 15-20s,1573
LFutgsCe,72,0-1,Black,<=5s vs <=5s,1847
Cfz1ssBh,82,0-1,Black,<=5s vs 10-15s,2503
52ul8VaO,60,0-1,Black,<=5s vs <=5s,1650
EH2ZHtgN,60,0-1,Black,<=5s vs 15-20s,1323
OSmPSLS7,63,1-0,White,<=5s vs 5-10s,1832
7dakU5n3,78,0-1,Black,<=5s vs 5-10s,1881
sPBQu8T0,156,1/2-1/2,Black,<=5s vs <=5s,1157
OgUOmKLB,67,1-0,White,<=5s vs 15-20s,2042
6VSrn88d,100,0-1,Black,<=5s vs <=5s,1641
7UdNNHTY,66,0-1,Black,<=5s vs 15-20s,2449
NZBhde5N,62,1-0,Black,<=5s vs <=5s,1502
Wt31bXEr,119,1-0,White,<=5s vs 5-10s,1906
g5GGiFag,69,1-0,White,<=5s vs 15-20s,2260
5ASwYHj3,84,0-1,Black,<=5s vs 5-10s,2291
pErY0OLE,83,1-0,White,<=5s vs 15-20s,1978
Mmqk8wsK,69,1-0,White,<=5s vs 10-15s,1263
9hC4t3g6,75,1-0,White,<=5s vs 10-15s,2239
Ly8AI5Fi,111,1/2-1/2,White,<=5s vs 15-20s,1916
pGjSrWQ0,79,1-0,White,<=5s vs 5-10s,1956
kc6IgmLI,70,0-1,Black,<=5s vs 10-15s,1960
rne4ql2H,67,1-0,White,<=5s vs 5-10s,2409
SiVn7OEC,53,1-0,White,<=5s vs 10-15s,1729
1xXXrqRn,67,1-0,White,<=5s vs 15-20s,2272
Sa78htEw,62,0-1,Black,<=5s vs 15-20s,1788
deSioQA8,66,1-0,Black,<=5s vs <=5s,1694
EmE5Tzsz,121,1-0,White,<=5s vs 5-10s,2494
fzuHpER8,80,0-1,Black,<=5s vs 5-10s,1630
KEGBAPSX,74,0-1,Black,<=5s vs <=5s,1419
GlVRbiFr,48,0-1,Black,<=5s vs 5-10s,1044
pZ0TVRzC,74,0-1,Black,<=5s vs 15-20s,2473
ODICHSJy,121,1-0,White,<=5s vs 15-20s,2080
YYYk9dex,56,0-1,Black,<=5s vs 10-15s,1501
mEQ1JUxA,50,0-1,Black,<=5s vs 15-20s,2024
QvQAUGPQ,62,0-1,Black,<=5s vs <=5s,1416
1m9Y9gKu,48,0-1,Black,<=5s vs 10-15s,1761
dZnR0oga,51,1-0,White,<=5s vs 15-20s,1415
d45vHhxy,109,0-1,White,<=5s vs 15-20s,2422
qjHoyFjf,70,0-1,Black,<=5s vs 5-10s,1811
ftPXPpnC,40,0-1,Black,<=5s vs 15-20s,1295
6vxCJc3z,52,0-1,Black,<=5s vs 5-10s,1082
tBo9KKgX,48,0-1,Black,<=5s vs 10-15s,1270
i4vVEuwk,56,0-1,Black,<=5s vs <=5s,1201
j0H6URhj,67,1-0,White,<=5s vs 10-15s,788
DsdSSAkc,61,1-0,White,<=5s vs 5-10s,1977
L1cUOlWp,64,0-1,Black,<=5s vs 15-20s,1905
sc1PcEMs,72,0-1,Black,<=5s vs 5-10s,2218
Tz8QtQMa,46,0-1,Black,<=5s vs 5-10s,1014
oe2huI69,106,0-1,Black,<=5s vs 10-15s,2477
nmJNgue7,42,0-1,Black,<=5s vs 5-10s,825
bd50BbBs,80,0-1,Black,<=5s vs 15-20s,2451
MXB7oG28,72,0-1,Black,<=5s vs 10-15s,1792
Azmevl6H,63,1-0,White,<=5s vs 5-10s,1856
hXy2w5nK,47,1-0,White,<=5s vs 5-10s,1560
QToS1mKd,87,1-0,White,<=5s vs 15-20s,2380
yIYn7RBV,59,1-0,White,<=5s vs 5-10s,1833
305kHfnc,51,1-0,White,<=5s vs <=5s,1397
5q2HXPyE,61,1-0,White,<=5s vs 15-20s,2069
SX2zRMPL,59,1-0,White,<=5s vs 10-15s,2204
AFXqzpLT,48,0-1,Black,<=5s vs 15-20s,1482
CWC4ciZT,75,0-1,White,<=5s vs <=5s,2504
yZMRH4n9,50,0-1,Black,<=5s vs 15-20s,1200
jmna2lcv,58,0-1,Black,<=5s vs 5-10s,1513
nI3fYjtv,98,0-1,Black,<=5s vs 15-20s,1713
zPpouDgz,55,1-0,White,<=5s vs 15-20s,1568
LD8OD0Tn,78,0-1,Black,<=5s vs 15-20s,2349
QwMlpvIW,58,0-1,Black,<=5s vs 10-15s,1687
NTmE89yJ,115,1-0,White,<=5s vs 10-15s,2524
NfSLY9Zd,70,0-1,Black,<=5s vs 5-10s,1627
BHmv1GuY,97,0-1,White,<=5s vs 10-15s,2070
XvHVfI6C,115,1-0,White,<=5s vs 5-10s,2259
PExzHl5d,50,0-1,Black,<=5s vs 10-15s,1278
5AQoXckP,41,1-0,White,<=5s vs 15-20s,896
KeHFTXkq,54,1-0,Black,<=5s vs 5-10s,1159
bfvJfSUb,66,1-0,Black,<=5s vs <=5s,1222
pGVbQHcw,84,0-1,Black,<=5s vs 10-15s,2020
E40hqD9L,94,1/2-1/2,Black,<=5s vs 15-20s,1472
uW39HCEO,55,0-1,White,<=5s vs <=5s,1163
CzMs9q53,56,0-1,Black,<=5s vs 5-10s,1733
I90hfxs2,121,1-0,White,<=5s vs 5-10s,2457
nnEycluF,72,0-1,Black,<=5s vs 15-20s,2472
CffKzewW,75,1-0,White,<=5s vs 5-10s,1966
JkagopGn,91,1-0,White,<=5s vs 5-10s,2933
UzGDPr59,124,0-1,Black,<=5s vs 15-20s,2560
KAxVyU4C,81,1-0,White,<=5s vs 5-10s,2403
xZEq9KvD,50,0-1,Black,<=5s vs 10-15s,1004
JGD2zxHU,87,1-0,White,<=5s vs <=5s,2152
IviXRBtt,103,1-0,White,<=5s vs 15-20s,2356
DjOZo640,78,0-1,Black,<=5s vs 10-15s,1088
QCcBM3kU,65,0-1,White,<=5s vs <=5s,1313
w6pAN1vZ,51,1-0,White,<=5s vs 15-20s,1086
rztbXPnB,52,0-1,Black,<=5s vs 10-15s,1401
64DS1S1n,80,1-0,Black,<=5s vs <=5s,1433
RhW4S4K7,63,0-1,White,<=5s vs 5-10s,865
C0NWjEkr,92,0-1,Black,<=5s vs 5-10s,1749
HftDnAmE,59,1-0,White,<=5s vs 10-15s,2182
mqSaLyOS,151,1-0,White,<=5s vs 15-20s,1727
SLLmHZoe,78,1/2-1/2,Black,<=5s vs 10-15s,1841
0VAoghNe,90,1/2-1/2,Black,<=5s vs 5-10s,2354
KP6e0EZT,49,1-0,White,<=5s vs 5-10s,1609
B28rhMp9,54,0-1,Black,<=5s vs <=5s,1514
qeZRbg7N,61,1-0,White,<=5s vs 10-15s,1467
5qcYyA82,56,0-1,Black,<=5s vs <=5s,1326
p6bre7aI,67,1-0,White,<=5s vs 15-20s,1684
vPAIWusN,48,0-1,Black,<=5s vs 10-15s,1447
pyVM5kFu,56,0-1,Black,<=5s vs <=5s,1751
1YDnsTqQ,90,0-1,Black,<=5s vs 10-15s,2027
LY9FVoca,66,0-1,Black,<=5s vs 10-15s,1484
nKPsZRrv,92,1/2-1/2,Black,<=5s vs <=5s,2318
BmUocn3s,42,0-1,Black,<=5s vs 10-15s,800
ILyTeVwt,63,1-0,White,<=5s vs 5-10s,1583
EmSTrLl4,50,0-1,Black,<=5s vs 5-10s,1069
2zA1jdrG,75,1-0,White,<=5s vs 10-15s,2050
cK4dDP6e,83,1-0,White,<=5s vs 5-10s,1903
OgmuI6Su,65,0-1,White,<=5s vs 5-10s,923
LuwBUxBH,142,0-1,Black,<=5s vs <=5s,2479
VcPcAtGJ,80,0-1,Black,<=5s vs 5-10s,2073
3xvbhEMp,56,0-1,Black,<=5s vs 5-10s,1249
6yBETPst,67,1-0,White,<=5s vs 15-20s,1809
HpkO9YHf,70,0-1,Black,<=5s vs 5-10s,1733
s4TqKjhm,57,1-0,White,<=5s vs 10-15s,1147
16l8uYAS,63,1-0,White,<=5s vs 10-15s,1723
kq9MCDtX,97,1/2-1/2,White,<=5s vs 5-10s,2303
tHNFozzn,79,1-0,White,<=5s vs 10-15s,2066
rPPLGlz4,65,1-0,White,<=5s vs 15-20s,1568
qVqgM035,101,1-0,White,<=5s vs 15-20s,1721
Y9cXltAJ,122,0-1,Black,<=5s vs 10-15s,2162
f42H838H,66,0-1,Black,<=5s vs 10-15s,2120
Py5hsjar,54,0-1,Black,<=5s vs 15-20s,1363
cpejoj9d,69,1-0,White,<=5s vs 10-15s,2029
SnZWGyEU,94,0-1,Black,<=5s vs 10-15s,2426
M6OJuuzi,70,0-1,Black,<=5s vs 10-15s,2222
cOxIlFuY,83,1-0,White,<=5s vs 15-20s,1651
wgdgMjdP,55,1-0,White,<=5s vs 15-20s,1829
GyxWYV6v,116,1/2-1/2,Black,<=5s vs 5-10s,2030
1hEii8G7,105,1-0,White,<=5s vs <=5s,2882
ulHwkgLz,74,0-1,Black,<=5s vs 15-20s,2084
cz8WxvLM,99,1/2-1/2,White,<=5s vs 15-20s,2479
MAC4BwqB,58,1-0,Black,<=5s vs 10-15s,1654
4EIMW33I,67,1-0,White,<=5s vs 10-15s,2013
zdNQ8DdF,67,1-0,White,<=5s vs 5-10s,1548
lySDUWua,113,1-0,White,<=5s vs 5-10s,2122
3wWvDNKy,85,1-0,White,<=5s vs 10-15s,2043
9hmdDrF0,142,1/2-1/2,Black,<=5s vs <=5s,2616
vuceTxjd,62,0-1,Black,<=5s vs <=5s,2101
O5TLqnPP,58,1-0,Black,<=5s vs <=5s,1369
uiw1jDw7,61,1-0,White,<=5s vs 15-20s,1963
dkDqhCm7,44,0-1,Black,<=5s vs 5-10s,1373
K2xbZgB7,66,0-1,Black,<=5s vs 15-20s,2015
bTiAea3Y,65,1-0,White,<=5s vs 5-10s,1384
UT7CS3DK,96,1-0,Black,<=5s vs <=5s,2273
Sconcz1B,68,1-0,Black,<=5s vs <=5s,971
NrGOPlz4,55,1-0,White,<=5s vs 5-10s,2290
Ylh1vxYu,56,1-0,Black,<=5s vs 5-10s,1804
m7SKDzBy,42,0-1,Black,<=5s vs 15-20s,977
2l2cpYev,57,1-0,White,<=5s vs 5-10s,1605
5QcfqySL,114,0-1,Black,<=5s vs <=5s,2463
Kg5H2m1V,93,1-0,White,<=5s vs 15-20s,1980
vgyJPabT,104,1/2-1/2,Black,<=5s vs 15-20s,2345
ATLIwDEC,75,1-0,White,<=5s vs 15-20s,2019
VLQvgc0l,83,1-0,White,<=5s vs 10-15s,1607
MwoKUyhq,71,1-0,White,<=5s vs 10-15s,2085
hnB1tZsm,89,1-0,White,<=5s vs 5-10s,2698
S2GYSNHS,78,1-0,Black,<=5s vs 5-10s,1689
Vr6x2oB6,45,0-1,White,<=5s vs <=5s,1338
PlXV6Dde,66,1-0,Black,<=5s vs 15-20s,1811
hbEzf00B,40,0-1,Black,<=5s vs 15-20s,1278
f573rJB8,102,0-1,Black,<=5s vs 5-10s,2291
KvExy03L,70,1-0,Black,<=5s vs 5-10s,1912
s9cZ7BTO,68,0-1,Black,<=5s vs 5-10s,1293
x9VoYmX7,108,0-1,Black,<=5s vs 5-10s,2624
g71njFlu,56,0-1,Black,<=5s vs 15-20s,1809
JSjQfpBS,116,0-1,Black,<=5s vs 5-10s,2639
UrQE9ssY,82,0-1,Black,<=5s vs 5-10s,1658
PJqBKxXS,57,1-0,White,<=5s vs 5-10s,1223
IuF8v6Ui,97,1-0,White,<=5s vs 10-15s,1864
X6HYRCgG,52,1-0,Black,<=5s vs 15-20s,918
frl7yNdr,64,1-0,Black,<=5s vs 5-10s,2202
PEdJ0yBS,45,1-0,White,<=5s vs 10-15s,1203
xQDUkgBD,56,0-1,Black,<=5s vs 10-15s,1455
ZmY1z1cA,65,1-0,White,<=5s vs 15-20s,1584
QUV1yO7w,57,0-1,White,<=5s vs 5-10s,915
DKfMSSq8,96,0-1,Black,<=5s vs 15-20s,1726
ZqWVOG19,49,1-0,White,<=5s vs 15-20s,1924
psqQmDo6,61,1-0,White,<=5s vs 10-15s,1819
2xyUbRGl,109,1-0,White,<=5s vs 10-15s,3090
04WCMlPn,61,1-0,White,<=5s vs 10-15s,1492
xcpGfdsr,117,1-0,White,<=5s vs 15-20s,1504
6pOyslkD,64,0-1,Black,<=5s vs 15-20s,1718
CGONMlz1,70,1-0,Black,<=5s vs <=5s,1768
x8OkV0hO,74,1-0,Black,<=5s vs <=5s,1071
gl4bW0LX,59,1-0,White,<=5s vs <=5s,1242
k3mbN8yY,56,1-0,Black,<=5s vs 5-10s,1276
cWppDKCF,60,1-0,Black,<=5s vs 15-20s,1342
xyJjYeyA,41,0-1,White,<=5s vs 10-15s,1423
SX02RJTq,80,0-1,Black,<=5s vs 15-20s,2609
SFIXQp4U,75,1-0,White,<=5s vs 10-15s,1951
15wNfmcR,69,1-0,White,<=5s vs 10-15s,1288
hsJp2Fk1,75,1-0,White,<=5s vs 5-10s,1482
Uu7LBGuA,58,0-1,Black,<=5s vs 5-10s,2184
ZVcNcsQN,101,0-1,White,<=5s vs 5-10s,2227
DryrtdOX,116,1/2-1/2,Black,<=5s vs 10-15s,2306
IG3G6dPw,59,1-0,White,<=5s vs 15-20s,1827
Fe8WpdkP,169,1-0,White,<=5s vs 5-10s,1602
uinI6UaD,74,1-0,Black,<=5s vs <=5s,1578
By8Hs8W0,48,0-1,Black,<=5s vs 10-15s,1423
nL17v4Yo,57,0-1,White,<=5s vs <=5s,1737
eANHGNVU,52,0-1,Black,<=5s vs 10-15s,1055
b4ovjaj2,68,0-1,Black,<=5s vs 15-20s,1988
QgJ7qkRZ,70,0-1,Black,<=5s vs 5-10s,2232
E3eiQfo2,87,0-1,White,<=5s vs <=5s,1994
YocdoQDR,71,0-1,White,<=5s vs 5-10s,1154
fZ8UYjNG,48,1-0,Black,<=5s vs 15-20s,1205
xNyx86Pp,43,1-0,White,<=5s vs 5-10s,1367
AajQVMwv,122,1-0,Black,<=5s vs 5-10s,2415
4Kss2MYS,53,1-0,White,<=5s vs 10-15s,2182
3gYvcuie,112,1/2-1/2,Black,<=5s vs 5-10s,2870
Q4Ml6E5z,62,0-1,Black,<=5s vs 5-10s,1342
NJyBl2MQ,81,0-1,White,<=5s vs 10-15s,1840
yZH4xvi2,76,0-1,Black,<=5s vs 5-10s,969
55D5HLWT,60,0-1,Black,<=5s vs 5-10s,1913
tpDGU9gS,81,1-0,White,<=5s vs <=5s,1374
nSHQhYiG,66,0-1,Black,<=5s vs 5-10s,1123
KzHrHQRm,66,0-1,Black,<=5s vs 10-15s,2229
OywEGTFO,58,0-1,Black,<=5s vs 10-15s,1624
gP6BdxsE,80,1-0,Black,<=5s vs <=5s,1550
hHLdAzok,81,1-0,White,<=5s vs 5-10s,1729
UkmCXYcv,68,1-0,Black,<=5s vs <=5s,2530
gG6VD0E6,54,0-1,Black,<=5s vs 15-20s,1558
r6MDxkr8,95,1-0,White,<=5s vs 5-10s,2531
GQGbuzXk,53,1-0,White,<=5s vs 15-20s,1545
jLVaxDjT,56,0-1,Black,<=5s vs 10-15s,1100
bXBlSEnb,102,0-1,Black,<=5s vs 5-10s,2121
ftpdDbyx,59,1-0,White,<=5s vs 10-15s,1878
